X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,Label
0,64,64,64,64,0,0,0,0,0,0,0,0,256,768,542,799,895,895,511,L
0,0,0,0,0,0,128,128,128,128,0,0,0,256,768,542,799,895,895,511,D
32,48,16,0,0,0,0,0,0,0,0,0,0,0,0,256,768,670,927,511,D
0,32,48,16,0,0,0,0,0,0,0,0,0,0,0,256,768,670,927,511,D
0,0,32,48,16,0,0,0,0,0,0,0,0,0,0,256,768,670,927,511,R
0,0,16,24,8,0,0,0,0,0,0,0,0,0,0,256,768,670,927,511,R
0,0,8,12,4,0,0,0,0,0,0,0,0,0,0,256,768,670,927,511,R
0,0,4,6,2,0,0,0,0,0,0,0,0,0,0,256,768,670,927,511,R
0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,256,768,670,927,511,D
0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,256,768,670,927,511,R
0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,256,768,670,927,511,D
48,24,0,0,0,0,0,0,0,0,0,0,0,0,0,258,771,671,927,511,D
0,48,24,0,0,0,0,0,0,0,0,0,0,0,0,258,771,671,927,511,C
0,16,48,32,0,0,0,0,0,0,0,0,0,0,0,258,771,671,927,511,L
0,32,96,64,0,0,0,0,0,0,0,0,0,0,0,258,771,671,927,511,L
0,64,192,128,0,0,0,0,0,0,0,0,0,0,0,258,771,671,927,511,L
0,128,384,256,0,0,0,0,0,0,0,0,0,0,0,258,771,671,927,511,L
0,256,768,512,0,0,0,0,0,0,0,0,0,0,0,258,771,671,927,511,D
0,0,256,768,512,0,0,0,0,0,0,0,0,0,0,258,771,671,927,511,L
0,0,256,768,512,0,0,0,0,0,0,0,0,0,0,258,771,671,927,511,L
0,0,0,0,0,0,0,0,0,0,256,768,512,0,0,258,771,671,927,511,D
48,48,0,0,0,0,0,0,0,0,0,0,0,256,768,770,771,671,927,511,R
24,24,0,0,0,0,0,0,0,0,0,0,0,256,768,770,771,671,927,511,D
0,24,24,0,0,0,0,0,0,0,0,0,0,256,768,770,771,671,927,511,R
0,12,12,0,0,0,0,0,0,0,0,0,0,256,768,770,771,671,927,511,L
0,24,24,0,0,0,0,0,0,0,0,0,0,256,768,770,771,671,927,511,D
0,0,24,24,0,0,0,0,0,0,0,0,0,256,768,770,771,671,927,511,L
0,0,48,48,0,0,0,0,0,0,0,0,0,256,768,770,771,671,927,511,L
0,0,96,96,0,0,0,0,0,0,0,0,0,256,768,770,771,671,927,511,D
0,0,0,0,0,0,0,0,0,96,96,0,0,256,768,770,771,671,927,511,D
32,32,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,256,770,771,D
0,32,32,32,32,0,0,0,0,0,0,0,0,0,0,0,0,256,770,771,C
0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,770,771,D
0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,770,771,L
0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,770,771,L
0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,256,770,771,D
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,770,771,D
32,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,770,1011,D
0,32,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,770,1011,C
0,16,16,48,0,0,0,0,0,0,0,0,0,0,0,0,0,256,770,1011,D
0,0,16,16,48,0,0,0,0,0,0,0,0,0,0,0,0,256,770,1011,R
0,0,8,8,24,0,0,0,0,0,0,0,0,0,0,0,0,256,770,1011,R
0,0,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,256,770,1011,D
0,0,0,0,0,0,0,0,0,0,0,0,4,4,12,0,0,256,770,1011,D
48,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,774,D
0,48,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,774,D
0,0,48,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,774,C
0,0,16,48,32,0,0,0,0,0,0,0,0,0,0,0,0,0,260,774,L
0,0,32,96,64,0,0,0,0,0,0,0,0,0,0,0,0,0,260,774,L
0,0,64,192,128,0,0,0,0,0,0,0,0,0,0,0,0,0,260,774,L
0,0,128,384,256,0,0,0,0,0,0,0,0,0,0,0,0,0,260,774,L
0,0,256,768,512,0,0,0,0,0,0,0,0,0,0,0,0,0,260,774,D
0,0,0,0,0,0,0,0,0,0,0,0,0,256,768,512,0,0,260,774,D
16,48,32,0,0,0,0,0,0,0,0,0,0,0,0,0,256,768,772,774,D
0,16,48,32,0,0,0,0,0,0,0,0,0,0,0,0,256,768,772,774,C
0,48,24,0,0,0,0,0,0,0,0,0,0,0,0,0,256,768,772,774,D
0,0,48,24,0,0,0,0,0,0,0,0,0,0,0,0,256,768,772,774,C
0,0,16,48,32,0,0,0,0,0,0,0,0,0,0,0,256,768,772,774,L
0,0,32,96,64,0,0,0,0,0,0,0,0,0,0,0,256,768,772,774,L
0,0,64,192,128,0,0,0,0,0,0,0,0,0,0,0,256,768,772,774,D
0,0,0,0,0,0,0,0,0,0,64,192,128,0,0,0,256,768,772,774,D
0,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,256,832,964,902,D
0,0,48,48,0,0,0,0,0,0,0,0,0,0,0,0,256,832,964,902,R
0,0,0,0,0,24,24,0,0,0,0,0,0,0,0,0,256,832,964,902,D
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,856,964,902,D
32,48,32,0,0,0,0,0,0,0,0,0,0,0,0,0,256,832,988,926,D
0,32,48,32,0,0,0,0,0,0,0,0,0,0,0,0,256,832,988,926,C
0,16,56,0,0,0,0,0,0,0,0,0,0,0,0,0,256,832,988,926,C
0,16,48,16,0,0,0,0,0,0,0,0,0,0,0,0,256,832,988,926,R
0,8,24,8,0,0,0,0,0,0,0,0,0,0,0,0,256,832,988,926,D
0,0,8,24,8,0,0,0,0,0,0,0,0,0,0,0,256,832,988,926,R
0,0,4,12,4,0,0,0,0,0,0,0,0,0,0,0,256,832,988,926,R
0,0,2,6,2,0,0,0,0,0,0,0,0,0,0,0,256,832,988,926,R
0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,256,832,988,926,R
0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,256,832,988,926,R
0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,256,832,988,926,R
0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,256,832,988,926,D
32,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,833,991,927,D
0,32,56,0,0,0,0,0,0,0,0,0,0,0,0,0,256,833,991,927,C
0,16,16,48,0,0,0,0,0,0,0,0,0,0,0,0,256,833,991,927,C
0,56,8,0,0,0,0,0,0,0,0,0,0,0,0,0,256,833,991,927,C
0,0,48,32,32,0,0,0,0,0,0,0,0,0,0,0,256,833,991,927,D
0,0,0,0,0,0,0,0,0,0,0,0,0,48,32,32,256,833,991,927,D
48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,881,959,D
0,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,881,959,R
0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,881,959,R
0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,881,959,R
0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,881,959,D
0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,256,881,959,D
24,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,887,959,D
0,24,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,887,959,C
0,32,48,16,0,0,0,0,0,0,0,0,0,0,0,0,0,262,887,959,R
0,16,24,8,0,0,0,0,0,0,0,0,0,0,0,0,0,262,887,959,D
0,0,0,0,0,0,0,0,0,0,0,0,16,24,8,0,0,262,887,959,D
48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,286,895,959,D
0,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,16,286,895,959,R
0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,16,286,895,959,R
0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,16,286,895,959,D
0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,16,286,895,959,D
16,56,0,0,0,0,0,0,0,0,0,0,0,0,0,12,28,286,895,959,C
16,48,16,0,0,0,0,0,0,0,0,0,0,0,0,12,28,286,895,959,L
32,96,32,0,0,0,0,0,0,0,0,0,0,0,0,12,28,286,895,959,D
0,32,96,32,0,0,0,0,0,0,0,0,0,0,0,12,28,286,895,959,L
0,64,192,64,0,0,0,0,0,0,0,0,0,0,0,12,28,286,895,959,D
0,0,64,192,64,0,0,0,0,0,0,0,0,0,0,12,28,286,895,959,C
0,0,224,64,0,0,0,0,0,0,0,0,0,0,0,12,28,286,895,959,D
0,0,0,224,64,0,0,0,0,0,0,0,0,0,0,12,28,286,895,959,C
0,0,0,0,0,0,0,0,0,128,192,128,0,0,0,12,28,286,895,959,D
56,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,156,478,959,D
0,56,32,0,0,0,0,0,0,0,0,0,0,0,0,0,12,156,478,959,D
0,0,56,32,0,0,0,0,0,0,0,0,0,0,0,0,12,156,478,959,D
0,0,0,56,32,0,0,0,0,0,0,0,0,0,0,0,12,156,478,959,D
0,0,0,0,56,32,0,0,0,0,0,0,0,0,0,0,12,156,478,959,C
0,0,0,0,32,32,48,0,0,0,0,0,0,0,0,0,12,156,478,959,R
0,0,0,0,16,16,24,0,0,0,0,0,0,0,0,0,12,156,478,959,D
0,0,0,0,0,16,16,24,0,0,0,0,0,0,0,0,12,156,478,959,R
0,0,0,0,0,0,0,8,8,12,0,0,0,0,0,0,12,156,478,959,D
24,48,0,0,0,0,0,0,0,0,0,0,0,8,8,12,12,156,478,959,D
0,24,48,0,0,0,0,0,0,0,0,0,0,8,8,12,12,156,478,959,C
0,32,48,16,0,0,0,0,0,0,0,0,0,8,8,12,12,156,478,959,R
0,16,24,8,0,0,0,0,0,0,0,0,0,8,8,12,12,156,478,959,R
0,8,12,4,0,0,0,0,0,0,0,0,0,8,8,12,12,156,478,959,R
0,4,6,2,0,0,0,0,0,0,0,0,0,8,8,12,12,156,478,959,R
0,2,3,1,0,0,0,0,0,0,0,0,0,8,8,12,12,156,478,959,R
0,2,3,1,0,0,0,0,0,0,0,0,0,8,8,12,12,156,478,959,R
0,2,3,1,0,0,0,0,0,0,0,0,0,8,8,12,12,156,478,959,R
0,2,3,1,0,0,0,0,0,0,0,0,0,8,8,12,12,156,478,959,R
0,2,3,1,0,0,0,0,0,0,0,0,0,8,8,12,12,156,478,959,D
0,0,2,3,1,0,0,0,0,0,0,0,0,8,8,12,12,156,478,959,R
0,0,2,3,1,0,0,0,0,0,0,0,0,8,8,12,12,156,478,959,R
0,0,0,0,0,0,0,0,0,2,3,1,0,8,8,12,12,156,478,959,D
56,32,0,0,0,0,0,0,0,0,0,0,0,8,8,12,14,159,479,959,D
0,56,32,0,0,0,0,0,0,0,0,0,0,8,8,12,14,159,479,959,D
0,0,56,32,0,0,0,0,0,0,0,0,0,8,8,12,14,159,479,959,C
0,0,32,32,48,0,0,0,0,0,0,0,0,8,8,12,14,159,479,959,D
0,0,0,32,32,48,0,0,0,0,0,0,0,8,8,12,14,159,479,959,C
0,0,0,8,56,0,0,0,0,0,0,0,0,8,8,12,14,159,479,959,C
0,0,0,48,16,16,0,0,0,0,0,0,0,8,8,12,14,159,479,959,R
0,0,0,24,8,8,0,0,0,0,0,0,0,8,8,12,14,159,479,959,D
0,0,0,0,24,8,8,0,0,0,0,0,0,8,8,12,14,159,479,959,R
0,0,0,0,0,0,12,4,4,0,0,0,0,8,8,12,14,159,479,959,D
48,24,0,0,0,0,0,0,0,0,0,0,12,12,12,12,14,159,479,959,D
0,48,24,0,0,0,0,0,0,0,0,0,12,12,12,12,14,159,479,959,C
0,16,48,32,0,0,0,0,0,0,0,0,12,12,12,12,14,159,479,959,L
0,32,96,64,0,0,0,0,0,0,0,0,12,12,12,12,14,159,479,959,L
0,64,192,128,0,0,0,0,0,0,0,0,12,12,12,12,14,159,479,959,D
0,0,64,192,128,0,0,0,0,0,0,0,12,12,12,12,14,159,479,959,L
0,0,128,384,256,0,0,0,0,0,0,0,12,12,12,12,14,159,479,959,L
0,0,256,768,512,0,0,0,0,0,0,0,12,12,12,12,14,159,479,959,L
0,0,0,0,0,0,0,0,0,256,768,512,12,12,12,12,14,159,479,959,D
32,32,32,32,0,0,0,0,0,0,0,0,12,12,12,12,270,927,991,959,D
0,32,32,32,32,0,0,0,0,0,0,0,12,12,12,12,270,927,991,959,R
0,16,16,16,16,0,0,0,0,0,0,0,12,12,12,12,270,927,991,959,R
0,8,8,8,8,0,0,0,0,0,0,0,12,12,12,12,270,927,991,959,R
0,4,4,4,4,0,0,0,0,0,0,0,12,12,12,12,270,927,991,959,R
0,2,2,2,2,0,0,0,0,0,0,0,12,12,12,12,270,927,991,959,R
0,1,1,1,1,0,0,0,0,0,0,0,12,12,12,12,270,927,991,959,R
0,1,1,1,1,0,0,0,0,0,0,0,12,12,12,12,270,927,991,959,R
0,0,1,1,1,1,0,0,0,0,0,0,12,12,12,12,270,927,991,959,D
48,24,0,0,0,0,0,0,0,0,0,0,12,13,13,13,271,927,991,959,C
16,48,32,0,0,0,0,0,0,0,0,0,12,13,13,13,271,927,991,959,D
0,16,48,32,0,0,0,0,0,0,0,0,12,13,13,13,271,927,991,959,L
0,32,96,64,0,0,0,0,0,0,0,0,12,13,13,13,271,927,991,959,L
0,64,192,128,0,0,0,0,0,0,0,0,12,13,13,13,271,927,991,959,L
0,128,384,256,0,0,0,0,0,0,0,0,12,13,13,13,271,927,991,959,L
0,256,768,512,0,0,0,0,0,0,0,0,12,13,13,13,271,927,991,959,L
0,256,768,512,0,0,0,0,0,0,0,0,12,13,13,13,271,927,991,959,D
0,0,256,768,512,0,0,0,0,0,0,0,12,13,13,13,271,927,991,959,L
0,0,256,768,512,0,0,0,0,0,0,0,12,13,13,13,271,927,991,959,L
0,0,0,0,0,0,0,0,0,0,256,768,524,13,13,13,271,927,991,959,D
32,32,32,32,0,0,0,0,0,0,0,0,12,13,269,781,783,927,991,959,D
0,32,32,32,32,0,0,0,0,0,0,0,12,13,269,781,783,927,991,959,R
0,16,16,16,16,0,0,0,0,0,0,0,12,13,269,781,783,927,991,959,R
0,8,8,8,8,0,0,0,0,0,0,0,12,13,269,781,783,927,991,959,L
0,16,16,16,16,0,0,0,0,0,0,0,12,13,269,781,783,927,991,959,L
0,32,32,32,32,0,0,0,0,0,0,0,12,13,269,781,783,927,991,959,D
0,0,32,32,32,32,0,0,0,0,0,0,12,13,269,781,783,927,991,959,D
0,0,0,0,32,32,32,32,0,0,0,0,12,13,269,781,783,927,991,959,D
48,32,32,0,0,0,0,0,0,0,0,0,0,12,13,269,813,815,959,959,D
0,48,32,32,0,0,0,0,0,0,0,0,0,12,13,269,813,815,959,959,D
0,0,48,32,32,0,0,0,0,0,0,0,0,12,13,269,813,815,959,959,D
0,0,0,48,32,32,0,0,0,0,0,0,0,12,13,269,813,815,959,959,D
0,0,0,0,48,32,32,0,0,0,0,0,0,12,13,269,813,815,959,959,D
0,0,0,0,0,48,32,32,0,0,0,0,0,12,13,269,813,815,959,959,C
0,0,0,0,0,32,56,0,0,0,0,0,0,12,13,269,813,815,959,959,C
0,0,0,0,0,16,16,48,0,0,0,0,0,12,13,269,813,815,959,959,D
0,0,0,0,0,0,16,16,48,0,0,0,0,12,13,269,813,815,959,959,R
0,0,0,0,0,0,8,8,24,0,0,0,0,12,13,269,813,815,959,959,R
0,0,0,0,0,0,0,4,4,12,0,0,0,12,13,269,813,815,959,959,D
32,32,32,32,0,0,0,0,0,0,4,4,12,12,13,269,813,815,959,959,D
0,32,32,32,32,0,0,0,0,0,4,4,12,12,13,269,813,815,959,959,D
0,0,32,32,32,32,0,0,0,0,4,4,12,12,13,269,813,815,959,959,R
0,0,16,16,16,16,0,0,0,0,4,4,12,12,13,269,813,815,959,959,R
0,0,8,8,8,8,0,0,0,0,4,4,12,12,13,269,813,815,959,959,R
0,0,4,4,4,4,0,0,0,0,4,4,12,12,13,269,813,815,959,959,D
0,0,0,4,4,4,4,0,0,0,4,4,12,12,13,269,813,815,959,959,L
0,0,0,8,8,8,8,0,0,0,4,4,12,12,13,269,813,815,959,959,L
0,0,0,16,16,16,16,0,0,0,4,4,12,12,13,269,813,815,959,959,L
0,0,0,32,32,32,32,0,0,0,4,4,12,12,13,269,813,815,959,959,D
0,0,0,0,32,32,32,32,0,0,4,4,12,12,13,269,813,815,959,959,L
0,0,0,0,0,0,0,0,0,0,68,68,76,76,13,269,813,815,959,959,D
48,24,0,0,0,0,0,0,0,0,0,0,4,4,12,12,13,269,877,879,D
0,48,24,0,0,0,0,0,0,0,0,0,4,4,12,12,13,269,877,879,D
0,0,48,24,0,0,0,0,0,0,0,0,4,4,12,12,13,269,877,879,D
0,0,0,48,24,0,0,0,0,0,0,0,4,4,12,12,13,269,877,879,D
0,0,0,0,48,24,0,0,0,0,0,0,4,4,12,12,13,269,877,879,D
0,0,0,0,0,48,24,0,0,0,0,0,4,4,12,12,13,269,877,879,C
0,0,0,0,0,16,48,32,0,0,0,0,4,4,12,12,13,269,877,879,L
0,0,0,0,0,32,96,64,0,0,0,0,4,4,12,12,13,269,877,879,L
0,0,0,0,0,64,192,128,0,0,0,0,4,4,12,12,13,269,877,879,L
0,0,0,0,0,128,384,256,0,0,0,0,4,4,12,12,13,269,877,879,L
0,0,0,0,0,256,768,512,0,0,0,0,4,4,12,12,13,269,877,879,L
0,0,0,0,0,0,0,0,256,768,512,0,4,4,12,12,13,269,877,879,D
56,32,0,0,0,0,0,0,0,0,0,0,4,4,12,268,781,781,877,879,D
0,56,32,0,0,0,0,0,0,0,0,0,4,4,12,268,781,781,877,879,C
0,32,32,48,0,0,0,0,0,0,0,0,4,4,12,268,781,781,877,879,C
0,8,56,0,0,0,0,0,0,0,0,0,4,4,12,268,781,781,877,879,D
0,0,8,56,0,0,0,0,0,0,0,0,4,4,12,268,781,781,877,879,C
0,0,0,0,0,0,0,0,48,16,16,0,4,4,12,268,781,781,877,879,D
32,32,48,0,0,0,0,0,0,0,0,0,4,4,12,268,781,829,893,895,D
0,32,32,48,0,0,0,0,0,0,0,0,4,4,12,268,781,829,893,895,C
0,8,56,0,0,0,0,0,0,0,0,0,4,4,12,268,781,829,893,895,D
0,0,8,56,0,0,0,0,0,0,0,0,4,4,12,268,781,829,893,895,C
0,0,48,16,16,0,0,0,0,0,0,0,4,4,12,268,781,829,893,895,C
0,0,56,32,0,0,0,0,0,0,0,0,4,4,12,268,781,829,893,895,D
0,0,0,56,32,0,0,0,0,0,0,0,4,4,12,268,781,829,893,895,D
0,0,0,0,56,32,0,0,0,0,0,0,4,4,12,268,781,829,893,895,C
0,0,0,0,0,0,0,0,0,0,32,32,52,4,12,268,781,829,893,895,D
16,48,32,0,0,0,0,0,0,0,0,0,4,4,44,300,829,829,893,895,D
0,16,48,32,0,0,0,0,0,0,0,0,4,4,44,300,829,829,893,895,D
0,0,16,48,32,0,0,0,0,0,0,0,4,4,44,300,829,829,893,895,L
0,0,32,96,64,0,0,0,0,0,0,0,4,4,44,300,829,829,893,895,L
0,0,64,192,128,0,0,0,0,0,0,0,4,4,44,300,829,829,893,895,L
0,0,128,384,256,0,0,0,0,0,0,0,4,4,44,300,829,829,893,895,D
0,0,0,128,384,256,0,0,0,0,0,0,4,4,44,300,829,829,893,895,L
0,0,0,256,768,512,0,0,0,0,0,0,4,4,44,300,829,829,893,895,L
0,0,0,256,768,512,0,0,0,0,0,0,4,4,44,300,829,829,893,895,L
0,0,0,256,768,512,0,0,0,0,0,0,4,4,44,300,829,829,893,895,L
0,0,0,256,768,512,0,0,0,0,0,0,4,4,44,300,829,829,893,895,L
0,0,0,256,768,512,0,0,0,0,0,0,4,4,44,300,829,829,893,895,L
0,0,0,0,0,0,0,256,768,512,0,0,4,4,44,300,829,829,893,895,D
32,48,32,0,0,0,0,0,0,0,0,0,4,260,812,812,829,829,893,895,D
0,32,48,32,0,0,0,0,0,0,0,0,4,260,812,812,829,829,893,895,L
0,64,96,64,0,0,0,0,0,0,0,0,4,260,812,812,829,829,893,895,D
0,0,64,96,64,0,0,0,0,0,0,0,4,260,812,812,829,829,893,895,L
0,0,0,0,0,0,0,0,0,128,192,128,4,260,812,812,829,829,893,895,D
56,16,0,0,0,0,0,0,0,0,0,0,4,260,812,812,957,1021,1021,895,D
0,56,16,0,0,0,0,0,0,0,0,0,4,260,812,812,957,1021,1021,895,D
0,0,56,16,0,0,0,0,0,0,0,0,4,260,812,812,957,1021,1021,895,C
0,0,32,48,32,0,0,0,0,0,0,0,4,260,812,812,957,1021,1021,895,C
0,0,16,56,0,0,0,0,0,0,0,0,4,260,812,812,957,1021,1021,895,C
0,0,16,48,16,0,0,0,0,0,0,0,4,260,812,812,957,1021,1021,895,L
0,0,32,96,32,0,0,0,0,0,0,0,4,260,812,812,957,1021,1021,895,D
0,0,0,32,96,32,0,0,0,0,0,0,4,260,812,812,957,1021,1021,895,L
0,0,0,0,0,0,0,64,192,64,0,0,4,260,812,812,957,1021,1021,895,D
48,48,0,0,0,0,0,0,0,0,0,0,4,260,876,1004,1021,1021,1021,895,D
0,48,48,0,0,0,0,0,0,0,0,0,4,260,876,1004,1021,1021,1021,895,D
0,0,48,48,0,0,0,0,0,0,0,0,4,260,876,1004,1021,1021,1021,895,D
0,0,0,48,48,0,0,0,0,0,0,0,4,260,876,1004,1021,1021,1021,895,D
0,0,0,0,48,48,0,0,0,0,0,0,4,260,876,1004,1021,1021,1021,895,L
0,0,0,0,0,0,0,0,0,96,96,0,4,260,876,1004,1021,1021,1021,895,D
48,48,0,0,0,0,0,0,0,0,0,0,100,356,876,1004,1021,1021,1021,895,L
96,96,0,0,0,0,0,0,0,0,0,0,100,356,876,1004,1021,1021,1021,895,D
0,0,0,0,0,0,0,0,0,96,96,0,100,356,876,1004,1021,1021,1021,895,D
16,56,0,0,0,0,0,0,0,0,96,96,100,356,876,1004,1021,1021,1021,895,D
0,16,56,0,0,0,0,0,0,0,96,96,100,356,876,1004,1021,1021,1021,895,D
0,0,16,56,0,0,0,0,0,0,96,96,100,356,876,1004,1021,1021,1021,895,C
0,0,16,48,16,0,0,0,0,0,96,96,100,356,876,1004,1021,1021,1021,895,C
0,0,56,16,0,0,0,0,0,0,96,96,100,356,876,1004,1021,1021,1021,895,D
0,0,0,56,16,0,0,0,0,0,96,96,100,356,876,1004,1021,1021,1021,895,C
0,0,0,32,48,32,0,0,0,0,96,96,100,356,876,1004,1021,1021,1021,895,D
0,0,0,0,32,48,32,0,0,0,96,96,100,356,876,1004,1021,1021,1021,895,L
0,0,0,0,64,96,64,0,0,0,96,96,100,356,876,1004,1021,1021,1021,895,L
0,0,0,0,128,192,128,0,0,0,96,96,100,356,876,1004,1021,1021,1021,895,D
0,0,0,0,0,128,192,128,0,0,96,96,100,356,876,1004,1021,1021,1021,895,L
0,0,0,0,0,256,384,256,0,0,96,96,100,356,876,1004,1021,1021,1021,895,L
0,0,0,0,0,512,768,512,0,0,96,96,100,356,876,1004,1021,1021,1021,895,L
0,0,0,0,0,512,768,512,0,0,96,96,100,356,876,1004,1021,1021,1021,895,L
32,48,16,0,0,0,0,0,0,0,96,608,868,868,876,1004,1021,1021,1021,895,L
64,96,32,0,0,0,0,0,0,0,96,608,868,868,876,1004,1021,1021,1021,895,L
128,192,64,0,0,0,0,0,0,0,96,608,868,868,876,1004,1021,1021,1021,895,L
256,384,128,0,0,0,0,0,0,0,96,608,868,868,876,1004,1021,1021,1021,895,L
512,768,256,0,0,0,0,0,0,0,96,608,868,868,876,1004,1021,1021,1021,895,D
0,512,768,256,0,0,0,0,0,0,96,608,868,868,876,1004,1021,1021,1021,895,L
0,512,768,256,0,0,0,0,0,0,96,608,868,868,876,1004,1021,1021,1021,895,L
0,0,0,0,0,0,0,0,512,768,352,608,868,868,876,1004,1021,1021,1021,895,D
16,56,0,0,0,0,0,0,0,512,864,864,868,868,876,1004,1021,1021,1021,895,D
0,16,56,0,0,0,0,0,0,512,864,864,868,868,876,1004,1021,1021,1021,895,D
0,0,16,56,0,0,0,0,0,512,864,864,868,868,876,1004,1021,1021,1021,895,C
0,0,16,48,16,0,0,0,0,512,864,864,868,868,876,1004,1021,1021,1021,895,C
0,0,56,16,0,0,0,0,0,512,864,864,868,868,876,1004,1021,1021,1021,895,D
0,0,0,56,16,0,0,0,0,512,864,864,868,868,876,1004,1021,1021,1021,895,R
0,0,0,28,8,0,0,0,0,512,864,864,868,868,876,1004,1021,1021,1021,895,R
0,0,0,14,4,0,0,0,0,512,864,864,868,868,876,1004,1021,1021,1021,895,C
0,0,0,8,12,8,0,0,0,512,864,864,868,868,876,1004,1021,1021,1021,895,R
0,0,0,4,6,4,0,0,0,512,864,864,868,868,876,1004,1021,1021,1021,895,D
0,0,0,0,4,6,4,0,0,512,864,864,868,868,876,1004,1021,1021,1021,895,R
0,0,0,0,2,3,2,0,0,512,864,864,868,868,876,1004,1021,1021,1021,895,R
0,0,0,0,0,0,0,0,0,512,866,867,870,868,876,1004,1021,1021,1021,895,D
16,48,32,0,0,0,0,0,0,0,512,864,864,868,868,878,1007,1021,1021,895,D
0,16,48,32,0,0,0,0,0,0,512,864,864,868,868,878,1007,1021,1021,895,D
0,0,16,48,32,0,0,0,0,0,512,864,864,868,868,878,1007,1021,1021,895,D
0,0,0,16,48,32,0,0,0,0,512,864,864,868,868,878,1007,1021,1021,895,D
0,0,0,0,16,48,32,0,0,0,512,864,864,868,868,878,1007,1021,1021,895,D
0,0,0,0,0,16,48,32,0,0,512,864,864,868,868,878,1007,1021,1021,895,R
0,0,0,0,0,8,24,16,0,0,512,864,864,868,868,878,1007,1021,1021,895,R
0,0,0,0,0,4,12,8,0,0,512,864,864,868,868,878,1007,1021,1021,895,R
0,0,0,0,0,2,6,4,0,0,512,864,864,868,868,878,1007,1021,1021,895,D
0,0,0,0,0,0,2,6,4,0,512,864,864,868,868,878,1007,1021,1021,895,C
0,0,0,0,0,0,6,3,0,0,512,864,864,868,868,878,1007,1021,1021,895,R
0,0,0,0,0,0,6,3,0,0,512,864,864,868,868,878,1007,1021,1021,895,R
0,0,0,0,0,0,6,3,0,0,512,864,864,868,868,878,1007,1021,1021,895,R
0,0,0,0,0,0,6,3,0,0,512,864,864,868,868,878,1007,1021,1021,895,R
0,0,0,0,0,0,6,3,0,0,512,864,864,868,868,878,1007,1021,1021,895,D
0,0,0,0,0,0,0,6,3,0,512,864,864,868,868,878,1007,1021,1021,895,C
0,0,0,0,0,0,0,2,6,4,512,864,864,868,868,878,1007,1021,1021,895,R
0,0,0,0,0,0,0,0,0,1,515,866,864,868,868,878,1007,1021,1021,895,D
48,32,32,0,0,0,0,0,0,0,512,864,865,871,870,878,1007,1021,1021,895,D
0,48,32,32,0,0,0,0,0,0,512,864,865,871,870,878,1007,1021,1021,895,R
0,0,0,0,0,0,24,16,16,0,512,864,865,871,870,878,1007,1021,1021,895,D
48,48,0,0,0,0,0,0,0,0,0,0,0,512,864,864,868,893,895,895,D
0,48,48,0,0,0,0,0,0,0,0,0,0,512,864,864,868,893,895,895,R
0,24,24,0,0,0,0,0,0,0,0,0,0,512,864,864,868,893,895,895,R
0,12,12,0,0,0,0,0,0,0,0,0,0,512,864,864,868,893,895,895,D
0,0,12,12,0,0,0,0,0,0,0,0,0,512,864,864,868,893,895,895,L
